"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,12.82347,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,12.73078,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,12.64013,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,13.18202,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,13.38544,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,14.07166,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,14.02617,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,13.88953,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,13.67001,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,13.55947,,
"AUS","Australia","YVPOBIR1_ST","Crude birth rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,13.64437,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,6.941937,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,7.02332,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,7.003257,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,6.825021,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,6.803987,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,6.77877,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,6.696602,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,6.822087,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,6.69507,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,6.621022,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,6.491898,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,6.546165,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,6.723658,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,6.683611,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,6.552536,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,6.494391,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,6.578359,,
"AUS","Australia","YVPODER1_ST","Crude death rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,6.514084,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,7.219615,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,6.858711,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,6.677525,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,6.55632,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,6.538206,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,6.41093,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,6.177486,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,6.001385,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,6.035707,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,6.019111,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,6.690124,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,6.839277,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,7.347997,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,7.342558,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,7.336994,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,7.175621,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,6.981115,,
"AUS","Australia","YVPOI2R1_ST","Natural increase rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,7.130282,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,5.942298,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,5.32236,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,3.908795,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,4.782889,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,5.528239,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,5.832895,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,7.059984,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,5.642328,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,5.579225,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,5.316881,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,6.789237,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,8.89106,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,11.71838,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,14.87339,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,11.39772,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,7.811436,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,9.218652,,
"AUS","Australia","YVPOMIR1_ST","Net migration rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,10.47535,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","thousands",,,7948.278,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","thousands",,,7959.016,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","thousands",,,7968.041,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","thousands",,,7976.788,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","thousands",,,7992.323,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","thousands",,,8011.566,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","thousands",,,8042.293,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","thousands",,,8082.121,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","thousands",,,8118.245,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","thousands",,,8169.441,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","thousands",,,8225.278,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","thousands",,,8267.948,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","thousands",,,8295.189,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","thousands",,,8321.541,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","thousands",,,8341.483,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","thousands",,,8361.069,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","thousands",,,8388.534,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","thousands",,,8426.311,,
"AUT","Austria","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","thousands",,,8468.57,"B","Break"
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","thousands",,,4114.203,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","thousands",,,4118.532,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","thousands",,,4121.879,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","thousands",,,4124.621,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","thousands",,,4130.143,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","thousands",,,4136.848,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","thousands",,,4148.374,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","thousands",,,4163.181,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","thousands",,,4177.96,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","thousands",,,4201.74,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","thousands",,,4226.326,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","thousands",,,4245.432,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","thousands",,,4258.641,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","thousands",,,4271.326,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","thousands",,,4280.288,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","thousands",,,4289.296,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","thousands",,,4301.346,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","thousands",,,4316.88,,
"AUT","Austria","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","thousands",,,4335.562,"B","Break"
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","thousands",,,3834.075,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","thousands",,,3840.484,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","thousands",,,3846.162,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","thousands",,,3852.167,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","thousands",,,3862.18,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","thousands",,,3874.717,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","thousands",,,3893.919,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","thousands",,,3918.94,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","thousands",,,3940.285,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","thousands",,,3967.701,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","thousands",,,3998.952,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","thousands",,,4022.516,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","thousands",,,4036.548,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2008","2008","PER","Persons","3","thousands",,,4050.215,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2009","2009","PER","Persons","3","thousands",,,4061.195,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2010","2010","PER","Persons","3","thousands",,,4071.773,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2011","2011","PER","Persons","3","thousands",,,4087.188,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2012","2012","PER","Persons","3","thousands",,,4109.431,,
"AUT","Austria","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2013","2013","PER","Persons","3","thousands",,,4133.008,"B","Break"
"AUT","Austria","YVPO01L1_ST","Population at 1 January","A","Annual","1995","1995","PER","Persons","3","thousands",,,7943.489,,
"AUT","Austria","YVPO01L1_ST","Population at 1 January","A","Annual","1996","1996","PER","Persons","3","thousands",,,7953.067,,
"AUT","Austria","YVPO01L1_ST","Population at 1 January","A","Annual","1997","1997","PER","Persons","3","thousands",,,7964.966,,
